postcode,locality,state,lat,long,sa4name
3518,WEHLA,VIC,-36.474937,143.586215,North West
3518,WOOLSHED FLAT,VIC,-36.474937,143.586215,North West
3518,WOOSANG,VIC,-36.474937,143.586215,North West
3520,KINYPANIAL,VIC,-36.405771,143.810786,Bendigo
3520,KORONG VALE,VIC,-36.405771,143.810786,Bendigo
3520,SOUTH KINYPANIAL,VIC,-36.405771,143.810786,Bendigo
3521,PYALONG,VIC,-37.090071,144.912693,Hume
3522,EMU FLAT,VIC,-37.050037,144.747197,Hume
3522,GLENHOPE EAST,VIC,-37.07349322,144.7011112,Hume
3522,TOOBORAC,VIC,-37.050037,144.747197,Hume
3523,ARGYLE,VIC,-36.837461,144.768359,Shepparton
3523,COSTERFIELD,VIC,-36.837461,144.768359,Shepparton
3523,DERRINAL,VIC,-36.837461,144.768359,Shepparton
3523,HEATHCOTE,VIC,-36.837461,144.768359,Shepparton
3523,HEATHCOTE SOUTH,VIC,-36.837461,144.768359,Shepparton
3523,KNOWSLEY,VIC,-36.837461,144.768359,Shepparton
3523,LADYS PASS,VIC,-36.837461,144.768359,Shepparton
3523,MOORMBOOL WEST,VIC,-36.837461,144.768359,Shepparton
3523,MOUNT CAMEL,VIC,-36.837461,144.768359,Shepparton
3523,REDCASTLE,VIC,-36.837461,144.768359,Shepparton
3525,BARRAKEE,VIC,-36.2835,143.364316,North West
3525,BUCKRABANYULE,VIC,-36.2835,143.364316,North West
3525,CHARLTON,VIC,-36.2835,143.364316,North West
3525,CHIRRIP,VIC,-36.16805671,143.1280301,North West
3525,GRANITE FLAT,VIC,-36.21412082,143.1316318,North West
3525,JEFFCOTT,VIC,-36.2835,143.364316,North West
3525,JEFFCOTT NORTH,VIC,-36.2835,143.364316,North West
3525,LAKE MARMAL,VIC,-36.2835,143.364316,North West
3525,NAREEWILLOCK,VIC,-36.2835,143.364316,North West
3525,TEDDYWADDY,VIC,-36.2835,143.364316,North West
3525,TEDDYWADDY WEST,VIC,-36.2835,143.364316,North West
3525,TERRAPPEE,VIC,-36.2835,143.364316,North West
3525,WOOROONOOK,VIC,-36.2835,143.364316,North West
3525,WYCHITELLA,VIC,-36.2835,143.364316,North West
3525,WYCHITELLA NORTH,VIC,-36.2835,143.364316,North West
3525,YEUNGROON,VIC,-36.2835,143.364316,North West
3525,YEUNGROON EAST,VIC,-36.2835,143.364316,North West
3527,BUNGULUKE,VIC,-36.07096,143.241334,North West
3527,DUMOSA,VIC,-36.07096,143.241334,North West
3527,GLENLOTH,VIC,-36.07096,143.241334,North West
3527,GLENLOTH EAST,VIC,-36.07096,143.241334,North West
3527,JERUK,VIC,-36.00182588,143.4513232,North West
3527,NINYEUNOOK,VIC,-35.95739202,143.4213318,North West
3527,TEDDYWADDY,VIC,-36.19508429,143.3240251,North West
3527,TEDDYWADDY WEST,VIC,-36.19667451,143.2226665,North West
3527,THALIA,VIC,-36.07096,143.241334,North West
3527,TOWANINNY,VIC,-36.07096,143.241334,North West
3527,TOWANINNY SOUTH,VIC,-36.07096,143.241334,North West
3527,WYCHEPROOF,VIC,-36.07096,143.241334,North West
3527,WYCHEPROOF SOUTH,VIC,-36.07096,143.241334,North West
3537,BARRAPORT,VIC,-36.079335,143.744455,North West
3537,BARRAPORT WEST,VIC,-36.079335,143.744455,North West
3537,BOORT,VIC,-36.079335,143.744455,North West
3537,CANARY ISLAND,VIC,-36.079335,143.744455,North West
3537,CATUMNAL,VIC,-36.079335,143.744455,North West
3537,GREDGWIN,VIC,-36.079335,143.744455,North West
3537,LEAGHUR,VIC,-36.079335,143.744455,North West
3537,MINMINDIE,VIC,-36.079335,143.744455,North West
3537,YANDO,VIC,-36.079335,143.744455,North West
3550,BENDIGO,VIC,-36.764269,144.2786,Bendigo
3550,BENDIGO SOUTH,VIC,-36.764269,144.285267,Bendigo
3550,DIAMOND HILL,VIC,-36.764269,144.285267,Bendigo
3550,EAST BENDIGO,VIC,-36.764269,144.285267,Bendigo
3550,FLORA HILL,VIC,-36.764269,144.285267,Bendigo
3550,IRONBARK,VIC,-36.764269,144.285267,Bendigo
3550,KENNINGTON,VIC,-36.764269,144.285267,Bendigo
3550,LONG GULLY,VIC,-36.764269,144.285267,Bendigo
3550,NORTH BENDIGO,VIC,-36.764269,144.285267,Bendigo
3550,QUARRY HILL,VIC,-36.764269,144.285267,Bendigo
3550,SANDHURST EAST,VIC,-36.764269,144.285267,Bendigo
3550,SPRING GULLY,VIC,-36.764269,144.285267,Bendigo
3550,STRATHDALE,VIC,-36.764269,144.285267,Bendigo
3550,TYSONS REEF,VIC,-36.764269,144.285267,Bendigo
3550,WEST BENDIGO,VIC,-36.764269,144.285267,Bendigo
3550,WHITE HILLS,VIC,-36.764269,144.285267,Bendigo
3551,ARNOLD,VIC,-36.78137,144.457937,Shepparton
3551,ARNOLD WEST,VIC,-36.78137,144.457937,Shepparton
3551,ASCOT,VIC,-36.78137,144.457937,Shepparton
3551,AXE CREEK,VIC,-36.78137,144.457937,Shepparton
3551,AXEDALE,VIC,-36.78137,144.457937,Shepparton
3551,BAGSHOT,VIC,-36.78137,144.457937,Shepparton
3551,BAGSHOT NORTH,VIC,-36.78137,144.457937,Shepparton
3551,BENDIGO FORWARD,VIC,-36.78137,144.457937,Shepparton
3551,CORNELLA,VIC,-36.78137,144.457937,Shepparton
3551,CREEK VIEW,VIC,-36.59845103,144.6456354,Shepparton
3551,EMU CREEK,VIC,-36.78137,144.457937,Shepparton
3551,EPPALOCK,VIC,-36.78137,144.457937,Shepparton
3551,EPSOM,VIC,-36.78137,144.457937,Shepparton
3551,HUNTLY,VIC,-36.78137,144.457937,Shepparton
3551,HUNTLY NORTH,VIC,-36.78137,144.457937,Shepparton
3551,JUNORTOUN,VIC,-36.78137,144.457937,Shepparton
3551,KIMBOLTON,VIC,-36.78137,144.457937,Shepparton
3551,LAKE EPPALOCK,VIC,-36.88282226,144.5982185,Shepparton
3551,LLANELLY,VIC,-36.78137,144.457937,Shepparton
3551,LOCKWOOD,VIC,-36.78137,144.457937,Shepparton
3551,LOCKWOOD SOUTH,VIC,-36.78137,144.457937,Shepparton
3551,LONGLEA,VIC,-36.78137,144.457937,Shepparton
3551,MAIDEN GULLY,VIC,-36.78137,144.457937,Shepparton
3551,MANDURANG,VIC,-36.78137,144.457937,Shepparton
3551,MANDURANG SOUTH,VIC,-36.78137,144.457937,Shepparton
3551,MINTO,VIC,-36.78137,144.457937,Shepparton
3551,MOSQUITO CREEK,VIC,-36.78137,144.457937,Shepparton
3551,MURPHYS CREEK,VIC,-36.78137,144.457937,Shepparton
3551,MYOLA,VIC,-36.78137,144.457937,Shepparton
3551,MYOLA EAST,VIC,-36.78137,144.457937,Shepparton
3551,MYRTLE CREEK,VIC,-36.93636806,144.4059296,Shepparton
3551,NEWBRIDGE,VIC,-36.78137,144.457937,Shepparton
3551,PAINSWICK,VIC,-36.78137,144.457937,Shepparton
3551,PILCHERS BRIDGE,VIC,-36.78137,144.457937,Shepparton
3551,SEDGWICK,VIC,-36.78137,144.457937,Shepparton
3551,STRATHFIELDSAYE,VIC,-36.78137,144.457937,Shepparton
3551,TARNAGULLA,VIC,-36.78137,144.457937,Shepparton
3551,TOOLLEEN,VIC,-36.78137,144.457937,Shepparton
3551,WAANYARRA,VIC,-36.78137,144.457937,Shepparton
3551,WELLSFORD,VIC,-36.78137,144.457937,Shepparton
3551,WOODSTOCK ON LODDON,VIC,-36.78137,144.457937,Shepparton
3555,BIG HILL,VIC,-36.777226,144.245239,Bendigo
3555,GOLDEN GULLY,VIC,-36.777226,144.245239,Bendigo
3555,GOLDEN SQUARE,VIC,-36.777226,144.245239,Bendigo
3555,KANGAROO FLAT,VIC,-36.777226,144.245239,Bendigo
3555,LANSELL PLAZA,VIC,-36.777226,144.245239,Bendigo
3555,SPECIMEN HILL,VIC,-36.777226,144.245239,Bendigo
3556,CALIFORNIA GULLY,VIC,-36.656422,144.178282,Bendigo
3556,CAMPBELLS FOREST,VIC,-36.656422,144.178282,Bendigo
3556,COMET HILL,VIC,-36.656422,144.178282,Bendigo
3556,EAGLEHAWK,VIC,-36.656422,144.178282,Bendigo
3556,EAGLEHAWK NORTH,VIC,-36.656422,144.178282,Bendigo
3556,JACKASS FLAT,VIC,-36.656422,144.178282,Bendigo
3556,MYERS FLAT,VIC,-36.656422,144.178282,Bendigo
3556,SAILORS GULLY,VIC,-36.656422,144.178282,Bendigo
3556,SEBASTIAN,VIC,-36.656422,144.178282,Bendigo
3556,WHIPSTICK,VIC,-36.656422,144.178282,Bendigo
3556,WOODVALE,VIC,-36.656422,144.178282,Bendigo
3557,BARNADOWN,VIC,-36.63511,144.576787,Shepparton
3557,FOSTERVILLE,VIC,-36.63511,144.576787,Shepparton
3557,GOORNONG,VIC,-36.63511,144.576787,Shepparton
3557,MUSKERRY,VIC,-36.63511,144.576787,Shepparton
3557,MUSKERRY EAST,VIC,-36.63511,144.576787,Shepparton
3558,BURNEWANG,VIC,-36.51553,144.638363,Shepparton
3558,COROP WEST,VIC,-36.51553,144.638363,Shepparton
3558,CREEK VIEW,VIC,-36.51553,144.638363,Shepparton
3558,ELMORE,VIC,-36.51553,144.638363,Shepparton
3558,HUNTER,VIC,-36.51553,144.638363,Shepparton
3558,RUNNYMEDE,VIC,-36.54452949,144.6702395,Shepparton
3559,AVONMORE,VIC,-36.570077,144.805307,Shepparton
3559,BURRAMBOOT,VIC,-36.53002718,144.8317218,Shepparton
3559,COLBINABBIN,VIC,-36.570077,144.805307,Shepparton
3559,COROP,VIC,-36.570077,144.805307,Shepparton
3559,GOBARUP,VIC,-36.67769551,144.8712631,Shepparton
3559,LYNDALE,VIC,-36.570077,144.805307,Shepparton
3559,MAYREEF,VIC,-36.570077,144.805307,Shepparton
3559,RUNNYMEDE,VIC,-36.570077,144.805307,Shepparton
3561,BALLENDELLA,VIC,-36.321109,144.709543,Shepparton
3561,BAMAWM,VIC,-36.321109,144.709543,Shepparton
3561,BAMAWM EXTENSION,VIC,-36.321109,144.709543,Shepparton
3561,BONN,VIC,-36.40526528,144.7181934,Shepparton
3561,DIGGORA,VIC,-36.321109,144.709543,Shepparton
3561,DIGGORA WEST,VIC,-36.321109,144.709543,Shepparton
3561,FAIRY DELL,VIC,-36.321109,144.709543,Shepparton
3561,NANNEELLA,VIC,-36.321109,144.709543,Shepparton
3561,ROCHESTER,VIC,-36.321109,144.709543,Shepparton
3561,ROCHESTER WEST,VIC,-36.321109,144.709543,Shepparton
3561,THE SETTLEMENT,VIC,-36.321109,144.709543,Shepparton
3561,TIMMERING,VIC,-36.321109,144.709543,Shepparton
3562,TORRUMBARRY,VIC,-36.062544,144.46276,Shepparton
3563,LOCKINGTON,VIC,-36.256251,144.515589,Shepparton
3564,BAMAWM EXTENSION,VIC,-36.18096611,144.6014151,Shepparton
3564,CAMPASPE WEST,VIC,-36.168997,144.728806,Shepparton
3564,ECHUCA,VIC,-36.168997,144.728806,Shepparton
3564,ECHUCA EAST,VIC,-36.168997,144.728806,Shepparton
3564,ECHUCA SOUTH,VIC,-36.168997,144.728806,Shepparton
3564,ECHUCA VILLAGE,VIC,-36.168997,144.728806,Shepparton
3564,ECHUCA WEST,VIC,-36.168997,144.728806,Shepparton
3564,KANYAPELLA,VIC,-36.168997,144.728806,Shepparton
3564,MCEVOYS,VIC,-36.168997,144.728806,Shepparton
3564,PATHO,VIC,-36.168997,144.728806,Shepparton
3564,PATHO WEST,VIC,-36.168997,144.728806,Shepparton
3564,ROSLYNMEAD,VIC,-36.168997,144.728806,Shepparton
3564,SIMMIE,VIC,-36.168997,144.728806,Shepparton
3564,WHARPARILLA,VIC,-36.168997,144.728806,Shepparton
3565,KOTTA,VIC,-36.182336,144.511713,Shepparton
3566,GUNBOWER,VIC,-35.945748,144.383334,Shepparton
3567,HORFIELD,VIC,-35.931669,144.262942,North West
3567,LEITCHVILLE,VIC,-35.931669,144.262942,North West
3570,AUCHMORE,VIC,-36.515303,144.28053,Bendigo
3570,DRUMMARTIN,VIC,-36.515303,144.28053,Bendigo
3570,KAMAROOKA,VIC,-36.515303,144.28053,Bendigo
3570,NEILBOROUGH,VIC,-36.515303,144.28053,Bendigo
3570,RAYWOOD,VIC,-36.515303,144.28053,Bendigo
3570,SUMMERFIELD,VIC,-36.515303,144.28053,Bendigo
3571,DINGEE,VIC,-36.36819,144.206865,Bendigo
3571,KAMAROOKA NORTH,VIC,-36.36819,144.206865,Bendigo
3571,POMPAPIEL,VIC,-36.36819,144.206865,Bendigo
3571,TANDARRA,VIC,-36.36819,144.206865,Bendigo
3571,YALLOOK,VIC,-36.36819,144.206865,Bendigo
3572,MILLOO,VIC,-36.266642,144.257135,Shepparton
3572,PIAVELLA,VIC,-36.266642,144.257135,Shepparton
3572,PRAIRIE,VIC,-36.266642,144.257135,Shepparton
3572,TENNYSON,VIC,-36.266642,144.257135,Shepparton
3573,CALIVIL,VIC,-36.164865,144.297958,Shepparton
3573,MITIAMO,VIC,-36.164865,144.297958,Shepparton
3573,PINE GROVE,VIC,-36.164865,144.297958,Shepparton
3573,PINE GROVE EAST,VIC,-36.164865,144.297958,Shepparton
3573,TERRICK TERRICK EAST,VIC,-36.164865,144.297958,Shepparton
3575,BALD ROCK,VIC,-36.055725,144.159028,Bendigo
3575,GLADFIELD,VIC,-36.055725,144.159028,Bendigo
3575,JUNGABURRA,VIC,-36.055725,144.159028,Bendigo
3575,LODDON VALE,VIC,-36.055725,144.159028,Bendigo
3575,MINCHA,VIC,-36.055725,144.159028,Bendigo
3575,MOLOGA,VIC,-36.055725,144.159028,Bendigo
3575,PYRAMID HILL,VIC,-36.055725,144.159028,Bendigo
3575,SYLVATERRE,VIC,-36.055725,144.159028,Bendigo
3575,TERRICK TERRICK,VIC,-36.055725,144.159028,Bendigo
3575,YARRAWALLA,VIC,-36.055725,144.159028,Bendigo
3576,DURHAM OX,VIC,-36.128029,143.917515,Bendigo
3607,TABILK,VIC,-36.839707,145.179762,Hume
3608,BAILIESTON,VIC,-36.740713,145.095753,Shepparton
3608,GOULBURN WEIR,VIC,-36.740713,145.095753,Shepparton
3608,GRAYTOWN,VIC,-36.740713,145.095753,Shepparton
3608,KIRWANS BRIDGE,VIC,-36.740713,145.095753,Shepparton
3608,MITCHELLSTOWN,VIC,-36.740713,145.095753,Shepparton
3608,NAGAMBIE,VIC,-36.740713,145.095753,Shepparton
3608,WAHRING,VIC,-36.740713,145.095753,Shepparton
3608,WIRRATE,VIC,-36.740713,145.095753,Shepparton
3610,DHURRINGILE,VIC,-36.577628,145.229349,Shepparton
3610,MOORILIM,VIC,-36.577628,145.229349,Shepparton
3610,MURCHISON,VIC,-36.577628,145.229349,Shepparton
3610,MURCHISON EAST,VIC,-36.577628,145.229349,Shepparton
3610,MURCHISON NORTH,VIC,-36.577628,145.229349,Shepparton
3612,MOORA,VIC,-36.575936,145.019312,Shepparton
3612,RUSHWORTH,VIC,-36.575936,145.019312,Shepparton
3612,WANALTA,VIC,-36.575936,145.019312,Shepparton
3612,WARANGA,VIC,-36.575936,145.019312,Shepparton
3612,WARANGA SHORES,VIC,-36.54807055,145.0911963,Shepparton
3612,WHROO,VIC,-36.575936,145.019312,Shepparton
3614,TOOLAMBA,VIC,-36.479193,145.30098,Shepparton
3614,TOOLAMBA WEST,VIC,-36.48360219,145.2688853,Shepparton
3616,COOMA,VIC,-36.464118,145.145217,Shepparton
3616,GILLIESTON,VIC,-36.464118,145.145217,Shepparton
3616,GIRGARRE EAST,VIC,-36.464118,145.145217,Shepparton
3616,HARSTON,VIC,-36.464118,145.145217,Shepparton
3616,MOOROOPNA NORTH WEST,VIC,-36.464118,145.145217,Shepparton
3616,TATURA,VIC,-36.464118,145.145217,Shepparton
3616,TATURA EAST,VIC,-36.464118,145.145217,Shepparton
3616,TOOLAMBA WEST,VIC,-36.464118,145.145217,Shepparton
3616,WARANGA,VIC,-36.49176389,145.068314,Shepparton
3617,BYRNESIDE,VIC,-36.423823,145.178369,Shepparton
3618,MERRIGUM,VIC,-36.37708,145.125014,Shepparton
3620,KYABRAM,VIC,-36.284584,145.082735,Shepparton
3620,KYABRAM SOUTH,VIC,-36.38493145,145.0857804,Shepparton
3620,LANCASTER,VIC,-36.284584,145.082735,Shepparton
3620,MOUNT SCOBIE,VIC,-36.284584,145.082735,Shepparton
3620,ST GERMAINS,VIC,-36.284584,145.082735,Shepparton
3620,TARIPTA,VIC,-36.284584,145.082735,Shepparton
3620,WYUNA,VIC,-36.284584,145.082735,Shepparton
3620,WYUNA EAST,VIC,-36.284584,145.082735,Shepparton
3621,KOYUGA SOUTH,VIC,-36.206055,144.961183,Shepparton
3621,KY VALLEY,VIC,-36.206055,144.961183,Shepparton
3621,KY WEST,VIC,-36.206055,144.961183,Shepparton
3621,KYVALLEY,VIC,-36.28071633,145.0055758,Shepparton
3621,TONGALA,VIC,-36.206055,144.961183,Shepparton
3621,YAMBUNA,VIC,-36.206055,144.961183,Shepparton
3622,CORNELIA CREEK,VIC,-36.231961,144.87573,Shepparton
3622,KOYUGA,VIC,-36.231961,144.87573,Shepparton
3622,STRATHALLAN,VIC,-36.231961,144.87573,Shepparton
3623,CARAG CARAG,VIC,-36.461381,144.976813,Shepparton
3623,STANHOPE,VIC,-36.461381,144.976813,Shepparton
3623,STANHOPE SOUTH,VIC,-36.461381,144.976813,Shepparton
3624,GIRGARRE,VIC,-36.410186,144.965763,Shepparton
3629,ARDMONA,VIC,-36.287306,145.260653,Shepparton
3629,COOMBOONA,VIC,-36.287306,145.260653,Shepparton
3629,MOOROOPNA,VIC,-36.287306,145.260653,Shepparton
3629,MOOROOPNA NORTH,VIC,-36.287306,145.260653,Shepparton
3629,UNDERA,VIC,-36.287306,145.260653,Shepparton
3630,BENARCH,VIC,-36.380853,145.403176,Shepparton
3630,BRANDITT,VIC,-36.380853,145.403176,Shepparton
3630,CANIAMBO,VIC,-36.380853,145.403176,Shepparton
3630,COLLIVER,VIC,-36.380853,145.403176,Shepparton
3630,DUNKIRK,VIC,-36.380853,145.403176,Shepparton
3630,SHEPPARTON,VIC,-36.380853,145.403176,Shepparton
3630,SHEPPARTON SOUTH,VIC,-36.380853,145.403176,Shepparton
3631,ARCADIA,VIC,-36.428694,145.526693,Shepparton
3631,ARCADIA SOUTH,VIC,-36.428694,145.526693,Shepparton
3631,BRANDITT,VIC,-36.428694,145.526693,Shepparton
3631,COSGROVE,VIC,-36.428694,145.526693,Shepparton
3631,COSGROVE SOUTH,VIC,-36.428694,145.526693,Shepparton
3631,GRAHAMVALE,VIC,-36.428694,145.526693,Shepparton
3631,KARRAMOMUS,VIC,-36.428694,145.526693,Shepparton
3631,KIALLA,VIC,-36.428694,145.526693,Shepparton
3631,KIALLA EAST,VIC,-36.428694,145.526693,Shepparton
3631,KIALLA WEST,VIC,-36.428694,145.526693,Shepparton
3631,LEMNOS,VIC,-36.428694,145.526693,Shepparton
3631,ORRVALE,VIC,-36.428694,145.526693,Shepparton
3631,PINE LODGE,VIC,-36.428694,145.526693,Shepparton
3631,SHEPPARTON EAST,VIC,-36.428694,145.526693,Shepparton
3631,SHEPPARTON NORTH,VIC,-36.428694,145.526693,Shepparton
3631,TAMLEUGH WEST,VIC,-36.428694,145.526693,Shepparton
3633,CONGUPNA,VIC,-36.307936,145.46296,Shepparton
3634,BUNBARTHA,VIC,-36.224186,145.440315,Shepparton
3634,INVERGORDON SOUTH,VIC,-36.224186,145.440315,Shepparton
3634,KATANDRA,VIC,-36.224186,145.440315,Shepparton
3634,KATANDRA WEST,VIC,-36.224186,145.440315,Shepparton
3634,MARIONVALE,VIC,-36.224186,145.440315,Shepparton
3634,MARUNGI,VIC,-36.224186,145.440315,Shepparton
3634,TALLYGAROOPNA,VIC,-36.224186,145.440315,Shepparton
3634,ZEERUST,VIC,-36.224186,145.440315,Shepparton
3635,KAARIMBA,VIC,-36.142596,145.30827,Shepparton
3635,MUNDOONA,VIC,-36.142596,145.30827,Shepparton
3635,WUNGHNU,VIC,-36.142596,145.30827,Shepparton
3636,DRUMANURE,VIC,-36.093878,145.479471,Shepparton
3636,INVERGORDON,VIC,-36.093878,145.479471,Shepparton
3636,NARING,VIC,-36.093878,145.479471,Shepparton
3636,NUMURKAH,VIC,-36.093878,145.479471,Shepparton
3637,WAAIA,VIC,-36.050686,145.329026,Shepparton
3637,YALCA,VIC,-36.050686,145.329026,Shepparton
3638,KOTUPNA,VIC,-36.03202,145.246572,Shepparton
3638,NATHALIA,VIC,-36.03202,145.246572,Shepparton
3638,YIELIMA,VIC,-36.03202,145.246572,Shepparton
3639,BARMAH,VIC,-36.021295,145.047253,Shepparton
3639,LOWER MOIRA,VIC,-36.021295,145.047253,Shepparton
3639,PICOLA,VIC,-36.021295,145.047253,Shepparton
3639,PICOLA WEST,VIC,-36.021295,145.047253,Shepparton
3640,KATUNGA,VIC,-36.00978,145.486015,Shepparton
3646,DOOKIE,VIC,-36.247446,145.704042,Shepparton
3646,MOUNT MAJOR,VIC,-36.247446,145.704042,Shepparton
3646,NALINGA,VIC,-36.247446,145.704042,Shepparton
3646,WAGGARANDALL,VIC,-36.24491655,145.7669016,Shepparton
3646,WATTVILLE,VIC,-36.247446,145.704042,Shepparton
3646,YABBA NORTH,VIC,-36.247446,145.704042,Shepparton
3646,YABBA SOUTH,VIC,-36.247446,145.704042,Shepparton
3646,YOUANMITE,VIC,-36.247446,145.704042,Shepparton
3649,KATAMATITE,VIC,-36.082665,145.688671,Shepparton
3649,KATAMATITE EAST,VIC,-36.082665,145.688671,Shepparton
3658,BROADFORD,VIC,-37.241401,145.111854,Melbourne - North East
3658,CLONBINANE,VIC,-37.35670207,145.1574765,Melbourne - North East
3658,FLOWERDALE,VIC,-37.241401,145.111854,Melbourne - North East
3658,HAZELDENE,VIC,-37.241401,145.111854,Melbourne - North East
3658,REEDY CREEK,VIC,-37.241401,145.111854,Melbourne - North East
3658,STRATH CREEK,VIC,-37.241401,145.111854,Melbourne - North East
3658,SUGARLOAF CREEK,VIC,-37.12839823,145.0277018,Melbourne - North East
3658,SUNDAY CREEK,VIC,-37.241401,145.111854,Melbourne - North East
3658,TYAAK,VIC,-37.241401,145.111854,Melbourne - North East
3658,WATERFORD PARK,VIC,-37.241401,145.111854,Melbourne - North East
3659,SUGARLOAF CREEK,VIC,-37.110344,145.07088,Hume
3659,TALLAROOK,VIC,-37.110344,145.07088,Hume
3660,CAVEAT,VIC,-37.035925,145.257867,Hume
3660,DROPMORE,VIC,-37.035925,145.257867,Hume
3660,DYSART,VIC,-37.035925,145.257867,Hume
3660,HIGHLANDS,VIC,-37.035925,145.257867,Hume
3660,HILLDENE,VIC,-37.03704373,145.0457777,Hume
3660,KERRISDALE,VIC,-37.035925,145.257867,Hume
3660,KOBYBOYN,VIC,-37.035925,145.257867,Hume
3660,NORTHWOOD,VIC,-37.035925,145.257867,Hume
3660,SEYMOUR,VIC,-37.035925,145.257867,Hume
3660,SEYMOUR SOUTH,VIC,-37.035925,145.257867,Hume
3660,TRAWOOL,VIC,-37.035925,145.257867,Hume
3660,WHITEHEADS CREEK,VIC,-37.035925,145.257867,Hume
3662,PUCKAPUNYAL,VIC,-36.9356483,144.9486555,Hume
3662,PUCKAPUNYAL MILPO,VIC,-36.939204,144.960214,Hume
3663,MANGALORE,VIC,-36.910878,145.158863,Hume
3664,AVENEL,VIC,-36.927251,145.298203,Hume
3664,UPTON HILL,VIC,-36.89547953,145.4034627,Hume
3665,LOCKSLEY,VIC,-36.844091,145.357627,Hume
3665,LONGWOOD,VIC,-36.844091,145.357627,Hume
3665,PRANJIP,VIC,-36.844091,145.357627,Hume
3666,BALMATTUM,VIC,-36.786777,145.565512,Hume
3666,CREIGHTON,VIC,-36.786777,145.565512,Hume
3666,CREIGHTONS CREEK,VIC,-36.786777,145.565512,Hume
3666,EUROA,VIC,-36.786777,145.565512,Hume
3666,GOORAM,VIC,-36.786777,145.565512,Hume
3666,KELVIN VIEW,VIC,-36.786777,145.565512,Hume
3666,KITHBROOK,VIC,-36.786777,145.565512,Hume
3666,LONGWOOD EAST,VIC,-36.8382328,145.4559546,Hume
3666,MIEPOLL,VIC,-36.786777,145.565512,Hume
3666,MOGLONEMBY,VIC,-36.786777,145.565512,Hume
3666,MOLKA,VIC,-36.786777,145.565512,Hume
3666,PRANJIP,VIC,-36.73207618,145.3825696,Hume
3666,RIGGS CREEK,VIC,-36.786777,145.565512,Hume
3666,RUFFY,VIC,-36.786777,145.565512,Hume
3666,SHEANS CREEK,VIC,-36.786777,145.565512,Hume
3666,STRATHBOGIE,VIC,-36.786777,145.565512,Hume
3666,TARCOMBE,VIC,-36.786777,145.565512,Hume
3669,BOHO,VIC,-36.625333,145.708668,Shepparton
3669,BOHO SOUTH,VIC,-36.625333,145.708668,Shepparton
3669,CREEK JUNCTION,VIC,-36.625333,145.708668,Shepparton
3669,EARLSTON,VIC,-36.625333,145.708668,Shepparton
3669,GOWANGARDIE,VIC,-36.625333,145.708668,Shepparton
3669,KOONDA,VIC,-36.625333,145.708668,Shepparton
3669,MARRAWEENEY,VIC,-36.625333,145.708668,Shepparton
3669,TAMLEUGH,VIC,-36.625333,145.708668,Shepparton
3669,TAMLEUGH NORTH,VIC,-36.625333,145.708668,Shepparton
3669,UPOTIPOTPON,VIC,-36.49668169,145.8003272,Shepparton
3669,VIOLET TOWN,VIC,-36.625333,145.708668,Shepparton
3670,BADDAGINNIE,VIC,-36.623748,145.852449,Hume
3670,TARNOOK,VIC,-36.623748,145.852449,Hume
3670,WARRENBAYNE,VIC,-36.623748,145.852449,Hume
3672,BENALLA,VIC,-36.554936,145.977761,Hume
3672,BENALLA WEST,VIC,-36.554936,145.977761,Hume
3673,BENALLA,VIC,-36.669929,146.062514,Hume
3673,BROKEN CREEK,VIC,-36.669929,146.062514,Hume
3673,GOOMALIBEE,VIC,-36.669929,146.062514,Hume
3673,KILFEERA,VIC,-36.669929,146.062514,Hume
3673,LAKE MOKOAN,VIC,-36.669929,146.062514,Hume
3673,LIMA,VIC,-36.669929,146.062514,Hume
3673,LIMA EAST,VIC,-36.669929,146.062514,Hume
3673,LIMA SOUTH,VIC,-36.669929,146.062514,Hume
3673,LURG,VIC,-36.669929,146.062514,Hume
3673,MOLYULLAH,VIC,-36.669929,146.062514,Hume
3673,MOORNGAG,VIC,-36.669929,146.062514,Hume
3673,SAMARIA,VIC,-36.669929,146.062514,Hume
3673,SWANPOOL,VIC,-36.669929,146.062514,Hume
3673,TATONG,VIC,-36.669929,146.062514,Hume
3673,UPOTIPOTPON,VIC,-36.669929,146.062514,Hume
3673,UPPER LURG,VIC,-36.669929,146.062514,Hume
3673,UPPER RYANS CREEK,VIC,-36.669929,146.062514,Hume
3673,WINTON,VIC,-36.669929,146.062514,Hume
3673,WINTON NORTH,VIC,-36.669929,146.062514,Hume
3675,BOWEYA,VIC,-36.565078,146.266835,Shepparton
3675,BOWEYA NORTH,VIC,-36.565078,146.266835,Shepparton
3675,GLENROWAN,VIC,-36.565078,146.266835,Shepparton
3675,GLENROWAN WEST,VIC,-36.565078,146.266835,Shepparton
3675,GRETA,VIC,-36.565078,146.266835,Shepparton
3675,GRETA SOUTH,VIC,-36.565078,146.266835,Shepparton
3675,GRETA WEST,VIC,-36.565078,146.266835,Shepparton
3675,HANSONVILLE,VIC,-36.565078,146.266835,Shepparton
3675,MOUNT BRUNO,VIC,-36.565078,146.266835,Shepparton
3675,TAMINICK,VIC,-36.565078,146.266835,Shepparton
3678,BOBINAWARRAH,VIC,-36.68892,146.482439,Shepparton
3678,BOORHAMAN,VIC,-36.68892,146.482439,Shepparton
3678,BOORHAMAN EAST,VIC,-36.68892,146.482439,Shepparton
3678,BOWSER,VIC,-36.68892,146.482439,Shepparton
